Kod stanowiska,Data,Wartość,id_stacji
DsLegAlRzecz-NO2-1g,2026-06-01 12:00:00,13.7,291
DsLegAlRzecz-NO2-1g,2026-06-01 11:00:00,12.3,291
DsLegAlRzecz-NO2-1g,2026-06-01 10:00:00,9.6,291
DsLegAlRzecz-NO2-1g,2026-06-01 09:00:00,12.0,291
DsLegAlRzecz-NO2-1g,2026-06-01 08:00:00,11.6,291
DsLegAlRzecz-NO2-1g,2026-06-01 07:00:00,13.0,291
DsLegAlRzecz-NO2-1g,2026-06-01 06:00:00,13.6,291
DsLegAlRzecz-NO2-1g,2026-06-01 05:00:00,12.2,291
DsLegAlRzecz-NO2-1g,2026-06-01 04:00:00,11.6,291
DsLegAlRzecz-NO2-1g,2026-06-01 03:00:00,10.3,291
DsLegAlRzecz-NO2-1g,2026-06-01 02:00:00,10.3,291
DsLegAlRzecz-NO2-1g,2026-06-01 01:00:00,,291
DsLegAlRzecz-NO2-1g,2026-06-01 00:00:00,8.1,291
DsLegAlRzecz-NOx-1g,2026-06-01 19:00:00,9.9,292
DsLegAlRzecz-NOx-1g,2026-06-01 18:00:00,11.3,292
DsLegAlRzecz-NOx-1g,2026-06-01 17:00:00,18.3,292
DsLegAlRzecz-NOx-1g,2026-06-01 16:00:00,12.5,292
DsLegAlRzecz-NOx-1g,2026-06-01 15:00:00,10.2,292
DsLegAlRzecz-NOx-1g,2026-06-01 14:00:00,15.4,292
DsLegAlRzecz-NOx-1g,2026-06-01 13:00:00,16.9,292
DsLegAlRzecz-NOx-1g,2026-06-01 12:00:00,20.9,292
DsLegAlRzecz-NOx-1g,2026-06-01 11:00:00,17.7,292
DsLegAlRzecz-NOx-1g,2026-06-01 10:00:00,14.6,292
DsLegAlRzecz-NOx-1g,2026-06-01 09:00:00,17.2,292
DsLegAlRzecz-NOx-1g,2026-06-01 08:00:00,15.5,292
DsLegAlRzecz-NOx-1g,2026-06-01 07:00:00,15.8,292
DsLegAlRzecz-NOx-1g,2026-06-01 06:00:00,14.7,292
DsLegAlRzecz-NOx-1g,2026-06-01 05:00:00,13.4,292
DsLegAlRzecz-NOx-1g,2026-06-01 04:00:00,12.7,292
DsLegAlRzecz-NOx-1g,2026-06-01 03:00:00,11.3,292
DsLegAlRzecz-NOx-1g,2026-06-01 02:00:00,11.1,292
DsLegAlRzecz-NOx-1g,2026-06-01 01:00:00,,292
DsLegAlRzecz-NOx-1g,2026-06-01 00:00:00,8.5,292
DsLegAlRzecz-O3-1g,2026-06-01 19:00:00,82.3,293
DsLegAlRzecz-O3-1g,2026-06-01 18:00:00,81.6,293
DsLegAlRzecz-O3-1g,2026-06-01 17:00:00,76.3,293
DsLegAlRzecz-O3-1g,2026-06-01 16:00:00,75.6,293
DsLegAlRzecz-O3-1g,2026-06-01 15:00:00,75.1,293
DsLegAlRzecz-O3-1g,2026-06-01 14:00:00,66.6,293
DsLegAlRzecz-O3-1g,2026-06-01 13:00:00,75.2,293
DsLegAlRzecz-O3-1g,2026-06-01 12:00:00,70.0,293
DsLegAlRzecz-O3-1g,2026-06-01 11:00:00,63.2,293
DsLegAlRzecz-O3-1g,2026-06-01 10:00:00,44.1,293
DsLegAlRzecz-O3-1g,2026-06-01 09:00:00,33.9,293
DsLegAlRzecz-O3-1g,2026-06-01 08:00:00,35.1,293
DsLegAlRzecz-O3-1g,2026-06-01 07:00:00,33.0,293
DsLegAlRzecz-O3-1g,2026-06-01 06:00:00,31.9,293
DsLegAlRzecz-O3-1g,2026-06-01 05:00:00,31.2,293
DsLegAlRzecz-O3-1g,2026-06-01 04:00:00,32.3,293
DsLegAlRzecz-O3-1g,2026-06-01 03:00:00,40.5,293
DsLegAlRzecz-O3-1g,2026-06-01 02:00:00,,293
DsLegAlRzecz-O3-1g,2026-06-01 01:00:00,53.6,293
DsLegAlRzecz-O3-1g,2026-06-01 00:00:00,57.3,293
DsLegAlRzecz-SO2-1g,2026-06-01 19:00:00,3.6,297
DsLegAlRzecz-SO2-1g,2026-06-01 18:00:00,3.4,297
DsLegAlRzecz-SO2-1g,2026-06-01 17:00:00,3.2,297
DsLegAlRzecz-SO2-1g,2026-06-01 16:00:00,3.5,297
DsLegAlRzecz-SO2-1g,2026-06-01 15:00:00,3.6,297
DsLegAlRzecz-SO2-1g,2026-06-01 14:00:00,3.7,297
DsLegAlRzecz-SO2-1g,2026-06-01 13:00:00,3.0,297
DsLegAlRzecz-SO2-1g,2026-06-01 12:00:00,3.8,297
DsLegAlRzecz-SO2-1g,2026-06-01 11:00:00,4.1,297
DsLegAlRzecz-SO2-1g,2026-06-01 10:00:00,3.8,297
DsLegAlRzecz-SO2-1g,2026-06-01 09:00:00,3.8,297
DsLegAlRzecz-SO2-1g,2026-06-01 08:00:00,4.0,297
DsLegAlRzecz-SO2-1g,2026-06-01 07:00:00,3.4,297
DsLegAlRzecz-SO2-1g,2026-06-01 06:00:00,3.6,297
DsLegAlRzecz-SO2-1g,2026-06-01 05:00:00,3.8,297
DsLegAlRzecz-SO2-1g,2026-06-01 04:00:00,4.1,297
DsLegAlRzecz-SO2-1g,2026-06-01 03:00:00,3.9,297
DsLegAlRzecz-SO2-1g,2026-06-01 02:00:00,4.1,297
DsLegAlRzecz-SO2-1g,2026-06-01 01:00:00,3.6,297
DsLegAlRzecz-SO2-1g,2026-06-01 00:00:00,,297
DsLegAlRzecz-PM10-1g,2026-06-01 19:00:00,16.2,14397
DsLegAlRzecz-PM10-1g,2026-06-01 18:00:00,15.8,14397
DsLegAlRzecz-PM10-1g,2026-06-01 17:00:00,15.2,14397
DsLegAlRzecz-PM10-1g,2026-06-01 16:00:00,15.2,14397
DsLegAlRzecz-PM10-1g,2026-06-01 15:00:00,15.1,14397
DsLegAlRzecz-PM10-1g,2026-06-01 14:00:00,17.9,14397
DsLegAlRzecz-PM10-1g,2026-06-01 13:00:00,16.7,14397
DsLegAlRzecz-PM10-1g,2026-06-01 12:00:00,17.3,14397
DsLegAlRzecz-PM10-1g,2026-06-01 11:00:00,22.7,14397
DsLegAlRzecz-PM10-1g,2026-06-01 10:00:00,24.4,14397
DsLegAlRzecz-PM10-1g,2026-06-01 09:00:00,22.2,14397
DsLegAlRzecz-PM10-1g,2026-06-01 08:00:00,19.7,14397
DsLegAlRzecz-PM10-1g,2026-06-01 07:00:00,19.8,14397
DsLegAlRzecz-PM10-1g,2026-06-01 06:00:00,17.6,14397
DsLegAlRzecz-PM10-1g,2026-06-01 05:00:00,18.3,14397
DsLegAlRzecz-PM10-1g,2026-06-01 04:00:00,17.8,14397
DsLegAlRzecz-PM10-1g,2026-06-01 03:00:00,16.4,14397
DsLegAlRzecz-PM10-1g,2026-06-01 02:00:00,16.6,14397
DsLegAlRzecz-PM10-1g,2026-06-01 01:00:00,14.3,14397
DsLegAlRzecz-PM10-1g,2026-06-01 00:00:00,14.0,14397
DsLegAlRzecz-PM2.5-1g,2026-06-01 19:00:00,9.3,32560
DsLegAlRzecz-PM2.5-1g,2026-06-01 18:00:00,8.8,32560
DsLegAlRzecz-PM2.5-1g,2026-06-01 17:00:00,8.7,32560
DsLegAlRzecz-PM2.5-1g,2026-06-01 16:00:00,8.3,32560
DsLegAlRzecz-PM2.5-1g,2026-06-01 15:00:00,8.5,32560
DsLegAlRzecz-PM2.5-1g,2026-06-01 14:00:00,9.7,32560
DsLegAlRzecz-PM2.5-1g,2026-06-01 13:00:00,10.5,32560
DsLegAlRzecz-PM2.5-1g,2026-06-01 12:00:00,10.7,32560
DsLegAlRzecz-PM2.5-1g,2026-06-01 11:00:00,14.7,32560
DsLegAlRzecz-PM2.5-1g,2026-06-01 10:00:00,16.6,32560
DsLegAlRzecz-PM2.5-1g,2026-06-01 09:00:00,15.0,32560
DsLegAlRzecz-PM2.5-1g,2026-06-01 08:00:00,14.5,32560
DsLegAlRzecz-PM2.5-1g,2026-06-01 07:00:00,14.4,32560
DsLegAlRzecz-PM2.5-1g,2026-06-01 06:00:00,12.5,32560
DsLegAlRzecz-PM2.5-1g,2026-06-01 05:00:00,13.1,32560
DsLegAlRzecz-PM2.5-1g,2026-06-01 04:00:00,12.9,32560
DsLegAlRzecz-PM2.5-1g,2026-06-01 03:00:00,12.0,32560
DsLegAlRzecz-PM2.5-1g,2026-06-01 02:00:00,11.6,32560
DsLegAlRzecz-PM2.5-1g,2026-06-01 01:00:00,10.2,32560
DsLegAlRzecz-PM2.5-1g,2026-06-01 00:00:00,9.7,32560
DsOlawZolnAK-NO-1g,2026-06-01 19:00:00,1.1,396
DsOlawZolnAK-NO-1g,2026-06-01 18:00:00,1.9,396
DsOlawZolnAK-NO-1g,2026-06-01 17:00:00,2.2,396
DsOlawZolnAK-NO-1g,2026-06-01 16:00:00,2.2,396
DsOlawZolnAK-NO-1g,2026-06-01 15:00:00,2.3,396
DsOlawZolnAK-NO-1g,2026-06-01 14:00:00,2.4,396
DsOlawZolnAK-NO-1g,2026-06-01 13:00:00,2.9,396
DsOlawZolnAK-NO-1g,2026-06-01 12:00:00,4.6,396
DsOlawZolnAK-NO-1g,2026-06-01 11:00:00,3.8,396
DsOlawZolnAK-NO-1g,2026-06-01 10:00:00,2.9,396
DsOlawZolnAK-NO-1g,2026-06-01 09:00:00,3.3,396
DsOlawZolnAK-NO-1g,2026-06-01 08:00:00,2.8,396
DsOlawZolnAK-NO-1g,2026-06-01 07:00:00,2.9,396
DsOlawZolnAK-NO-1g,2026-06-01 06:00:00,1.9,396
DsOlawZolnAK-NO-1g,2026-06-01 05:00:00,1.5,396
DsOlawZolnAK-NO-1g,2026-06-01 04:00:00,1.3,396
DsOlawZolnAK-NO-1g,2026-06-01 03:00:00,1.1,396
DsOlawZolnAK-NO-1g,2026-06-01 02:00:00,1.4,396
DsOlawZolnAK-NO-1g,2026-06-01 01:00:00,,396
DsOlawZolnAK-NO-1g,2026-06-01 00:00:00,1.2,396
DsOlawZolnAK-NO2-1g,2026-06-01 19:00:00,5.1,397
DsOlawZolnAK-NO2-1g,2026-06-01 18:00:00,7.1,397
DsOlawZolnAK-NO2-1g,2026-06-01 17:00:00,8.5,397
DsOlawZolnAK-NO2-1g,2026-06-01 16:00:00,7.7,397
DsOlawZolnAK-NO2-1g,2026-06-01 15:00:00,9.3,397
DsOlawZolnAK-NO2-1g,2026-06-01 14:00:00,12.7,397
DsOlawZolnAK-NO2-1g,2026-06-01 13:00:00,8.8,397
DsOlawZolnAK-NO2-1g,2026-06-01 12:00:00,12.0,397
DsOlawZolnAK-NO2-1g,2026-06-01 11:00:00,14.0,397
DsOlawZolnAK-NO2-1g,2026-06-01 10:00:00,12.7,397
DsOlawZolnAK-NO2-1g,2026-06-01 09:00:00,18.7,397
DsOlawZolnAK-NO2-1g,2026-06-01 08:00:00,17.0,397
DsOlawZolnAK-NO2-1g,2026-06-01 07:00:00,14.6,397
DsOlawZolnAK-NO2-1g,2026-06-01 06:00:00,13.2,397
DsOlawZolnAK-NO2-1g,2026-06-01 05:00:00,9.9,397
DsOlawZolnAK-NO2-1g,2026-06-01 04:00:00,6.6,397
DsOlawZolnAK-NO2-1g,2026-06-01 03:00:00,7.8,397
DsOlawZolnAK-NO2-1g,2026-06-01 02:00:00,5.5,397
DsOlawZolnAK-NO2-1g,2026-06-01 01:00:00,,397
DsOlawZolnAK-NO2-1g,2026-06-01 00:00:00,6.4,397
DsOlawZolnAK-NOx-1g,2026-06-01 19:00:00,6.9,398
DsOlawZolnAK-NOx-1g,2026-06-01 18:00:00,10.0,398
DsOlawZolnAK-NOx-1g,2026-06-01 17:00:00,11.9,398
DsOlawZolnAK-NOx-1g,2026-06-01 16:00:00,11.1,398
DsOlawZolnAK-NOx-1g,2026-06-01 15:00:00,12.9,398
DsOlawZolnAK-NOx-1g,2026-06-01 14:00:00,16.4,398
DsOlawZolnAK-NOx-1g,2026-06-01 13:00:00,13.3,398
DsOlawZolnAK-NOx-1g,2026-06-01 12:00:00,19.0,398
DsOlawZolnAK-NOx-1g,2026-06-01 11:00:00,19.8,398
DsOlawZolnAK-NOx-1g,2026-06-01 10:00:00,17.2,398
DsOlawZolnAK-NOx-1g,2026-06-01 09:00:00,23.7,398
DsOlawZolnAK-NOx-1g,2026-06-01 08:00:00,21.4,398
DsOlawZolnAK-NOx-1g,2026-06-01 07:00:00,19.0,398
DsOlawZolnAK-NOx-1g,2026-06-01 06:00:00,16.1,398
DsOlawZolnAK-NOx-1g,2026-06-01 05:00:00,12.2,398
DsOlawZolnAK-NOx-1g,2026-06-01 04:00:00,8.6,398
DsOlawZolnAK-NOx-1g,2026-06-01 03:00:00,9.5,398
DsOlawZolnAK-NOx-1g,2026-06-01 02:00:00,7.6,398
DsOlawZolnAK-NOx-1g,2026-06-01 01:00:00,,398
DsOlawZolnAK-NOx-1g,2026-06-01 00:00:00,8.2,398
DsOlawZolnAK-PM10-1g,2026-06-01 19:00:00,12.6,400
DsOlawZolnAK-PM10-1g,2026-06-01 18:00:00,16.6,400
DsOlawZolnAK-PM10-1g,2026-06-01 17:00:00,17.4,400
DsOlawZolnAK-PM10-1g,2026-06-01 16:00:00,17.6,400
DsOlawZolnAK-PM10-1g,2026-06-01 15:00:00,19.0,400
DsOlawZolnAK-PM10-1g,2026-06-01 14:00:00,17.6,400
DsOlawZolnAK-PM10-1g,2026-06-01 13:00:00,19.5,400
DsOlawZolnAK-PM10-1g,2026-06-01 12:00:00,19.8,400
DsOlawZolnAK-PM10-1g,2026-06-01 11:00:00,17.5,400
DsOlawZolnAK-PM10-1g,2026-06-01 10:00:00,17.5,400
DsOlawZolnAK-PM10-1g,2026-06-01 09:00:00,17.7,400
DsOlawZolnAK-PM10-1g,2026-06-01 08:00:00,17.5,400
DsOlawZolnAK-PM10-1g,2026-06-01 07:00:00,17.6,400
DsOlawZolnAK-PM10-1g,2026-06-01 06:00:00,16.9,400
DsOlawZolnAK-PM10-1g,2026-06-01 05:00:00,16.9,400
DsOlawZolnAK-PM10-1g,2026-06-01 04:00:00,15.2,400
DsOlawZolnAK-PM10-1g,2026-06-01 03:00:00,16.1,400
DsOlawZolnAK-PM10-1g,2026-06-01 02:00:00,13.9,400
DsOlawZolnAK-PM10-1g,2026-06-01 01:00:00,14.0,400
DsOlawZolnAK-PM10-1g,2026-06-01 00:00:00,15.0,400
DsOlawZolnAK-O3-1g,2026-06-01 19:00:00,96.1,20214
DsOlawZolnAK-O3-1g,2026-06-01 18:00:00,89.5,20214
DsOlawZolnAK-O3-1g,2026-06-01 17:00:00,89.4,20214
DsOlawZolnAK-O3-1g,2026-06-01 16:00:00,88.3,20214
DsOlawZolnAK-O3-1g,2026-06-01 15:00:00,83.2,20214
DsOlawZolnAK-O3-1g,2026-06-01 14:00:00,74.6,20214
DsOlawZolnAK-O3-1g,2026-06-01 13:00:00,78.0,20214
DsOlawZolnAK-O3-1g,2026-06-01 12:00:00,63.6,20214
DsOlawZolnAK-O3-1g,2026-06-01 11:00:00,59.7,20214
DsOlawZolnAK-O3-1g,2026-06-01 10:00:00,55.0,20214
DsOlawZolnAK-O3-1g,2026-06-01 09:00:00,47.8,20214
DsOlawZolnAK-O3-1g,2026-06-01 08:00:00,36.6,20214
DsOlawZolnAK-O3-1g,2026-06-01 07:00:00,41.0,20214
DsOlawZolnAK-O3-1g,2026-06-01 06:00:00,33.0,20214
DsOlawZolnAK-O3-1g,2026-06-01 05:00:00,37.9,20214
DsOlawZolnAK-O3-1g,2026-06-01 04:00:00,44.6,20214
DsOlawZolnAK-O3-1g,2026-06-01 03:00:00,59.6,20214
DsOlawZolnAK-O3-1g,2026-06-01 02:00:00,66.0,20214
DsOlawZolnAK-O3-1g,2026-06-01 01:00:00,72.8,20214
DsOlawZolnAK-O3-1g,2026-06-01 00:00:00,79.1,20214
DsOlawZolnAK-PM2.5-1g,2026-06-01 19:00:00,6.8,32613
DsOlawZolnAK-PM2.5-1g,2026-06-01 18:00:00,9.4,32613
DsOlawZolnAK-PM2.5-1g,2026-06-01 17:00:00,10.1,32613
DsOlawZolnAK-PM2.5-1g,2026-06-01 16:00:00,10.9,32613
DsOlawZolnAK-PM2.5-1g,2026-06-01 15:00:00,11.6,32613
DsOlawZolnAK-PM2.5-1g,2026-06-01 14:00:00,10.5,32613
DsOlawZolnAK-PM2.5-1g,2026-06-01 13:00:00,12.6,32613
DsOlawZolnAK-PM2.5-1g,2026-06-01 12:00:00,13.8,32613
DsOlawZolnAK-PM2.5-1g,2026-06-01 11:00:00,11.7,32613
DsOlawZolnAK-PM2.5-1g,2026-06-01 10:00:00,11.7,32613
DsOlawZolnAK-PM2.5-1g,2026-06-01 09:00:00,12.5,32613
DsOlawZolnAK-PM2.5-1g,2026-06-01 08:00:00,12.4,32613
DsOlawZolnAK-PM2.5-1g,2026-06-01 07:00:00,12.1,32613
DsOlawZolnAK-PM2.5-1g,2026-06-01 06:00:00,12.2,32613
DsOlawZolnAK-PM2.5-1g,2026-06-01 05:00:00,11.7,32613
DsOlawZolnAK-PM2.5-1g,2026-06-01 04:00:00,10.9,32613
DsOlawZolnAK-PM2.5-1g,2026-06-01 03:00:00,10.9,32613
DsOlawZolnAK-PM2.5-1g,2026-06-01 02:00:00,10.6,32613
DsOlawZolnAK-PM2.5-1g,2026-06-01 01:00:00,10.3,32613
DsOlawZolnAK-PM2.5-1g,2026-06-01 00:00:00,10.4,32613
DsWalbrzWyso-C6H6-1g,2026-06-01 19:00:00,0.03,605
DsWalbrzWyso-C6H6-1g,2026-06-01 18:00:00,0.03,605
DsWalbrzWyso-C6H6-1g,2026-06-01 17:00:00,0.05,605
DsWalbrzWyso-C6H6-1g,2026-06-01 16:00:00,,605
DsWalbrzWyso-C6H6-1g,2026-06-01 15:00:00,0.05,605
DsWalbrzWyso-C6H6-1g,2026-06-01 14:00:00,0.06,605
DsWalbrzWyso-C6H6-1g,2026-06-01 13:00:00,,605
DsWalbrzWyso-C6H6-1g,2026-06-01 12:00:00,,605
DsWalbrzWyso-C6H6-1g,2026-06-01 11:00:00,0.1,605
DsWalbrzWyso-C6H6-1g,2026-06-01 10:00:00,0.1,605
DsWalbrzWyso-C6H6-1g,2026-06-01 09:00:00,0.11,605
DsWalbrzWyso-C6H6-1g,2026-06-01 08:00:00,0.14,605
DsWalbrzWyso-C6H6-1g,2026-06-01 07:00:00,0.4,605
DsWalbrzWyso-C6H6-1g,2026-06-01 06:00:00,1.38,605
DsWalbrzWyso-C6H6-1g,2026-06-01 05:00:00,1.17,605
DsWalbrzWyso-C6H6-1g,2026-06-01 04:00:00,0.69,605
DsWalbrzWyso-C6H6-1g,2026-06-01 03:00:00,0.8,605
DsWalbrzWyso-C6H6-1g,2026-06-01 02:00:00,0.79,605
DsWalbrzWyso-C6H6-1g,2026-06-01 01:00:00,0.45,605
DsWalbrzWyso-C6H6-1g,2026-06-01 00:00:00,0.18,605
DsWalbrzWyso-NO-1g,2026-06-01 19:00:00,1.3,613
DsWalbrzWyso-NO-1g,2026-06-01 18:00:00,1.7,613
DsWalbrzWyso-NO-1g,2026-06-01 17:00:00,1.4,613
DsWalbrzWyso-NO-1g,2026-06-01 16:00:00,2.1,613
DsWalbrzWyso-NO-1g,2026-06-01 15:00:00,1.9,613
DsWalbrzWyso-NO-1g,2026-06-01 14:00:00,1.4,613
DsWalbrzWyso-NO-1g,2026-06-01 13:00:00,2.4,613
DsWalbrzWyso-NO-1g,2026-06-01 12:00:00,,613
DsWalbrzWyso-NO-1g,2026-06-01 11:00:00,1.8,613
DsWalbrzWyso-NO-1g,2026-06-01 10:00:00,4.8,613
DsWalbrzWyso-NO-1g,2026-06-01 09:00:00,7.8,613
DsWalbrzWyso-NO-1g,2026-06-01 08:00:00,1.5,613
DsWalbrzWyso-NO-1g,2026-06-01 07:00:00,1.4,613
DsWalbrzWyso-NO-1g,2026-06-01 06:00:00,1.4,613
DsWalbrzWyso-NO-1g,2026-06-01 05:00:00,1.1,613
DsWalbrzWyso-NO-1g,2026-06-01 04:00:00,1.1,613
DsWalbrzWyso-NO-1g,2026-06-01 03:00:00,1.3,613
DsWalbrzWyso-NO-1g,2026-06-01 02:00:00,1.7,613
DsWalbrzWyso-NO-1g,2026-06-01 01:00:00,,613
DsWalbrzWyso-NO-1g,2026-06-01 00:00:00,1.3,613
DsWalbrzWyso-NO2-1g,2026-06-01 19:00:00,2.8,614
DsWalbrzWyso-NO2-1g,2026-06-01 18:00:00,4.0,614
DsWalbrzWyso-NO2-1g,2026-06-01 17:00:00,3.8,614
DsWalbrzWyso-NO2-1g,2026-06-01 16:00:00,4.7,614
DsWalbrzWyso-NO2-1g,2026-06-01 15:00:00,4.6,614
DsWalbrzWyso-NO2-1g,2026-06-01 14:00:00,5.5,614
DsWalbrzWyso-NO2-1g,2026-06-01 13:00:00,5.4,614
DsWalbrzWyso-NO2-1g,2026-06-01 12:00:00,,614
DsWalbrzWyso-NO2-1g,2026-06-01 11:00:00,8.8,614
